id,record_type,lookup_text,structured_text
sym_2779,symptom_disease,"skin rash, joint pain, skin peeling, small dents in nails, inflammatory nails, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Psoriasis
SYMPTOMS: skin rash, joint pain, skin peeling, small dents in nails, inflammatory nails
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2779_triage,symptom_triage,"skin rash, joint pain, skin peeling, small dents in nails, inflammatory nails, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: skin rash, joint pain, skin peeling, small dents in nails, inflammatory nails, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
POSSIBLE_CONDITION: Psoriasis
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2817,symptom_disease,"chills, fatigue, cough, high fever, headache, spinning movements, internal itching, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, spinning movements, internal itching, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2817_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, spinning movements, internal itching, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, spinning movements, internal itching, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2818,symptom_disease,"chills, fatigue, cough, high fever, sunken eyes, headache, muscle pain, receiving unsterile injections, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, sunken eyes, headache, muscle pain, receiving unsterile injections
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2818_triage,symptom_triage,"chills, fatigue, cough, high fever, sunken eyes, headache, muscle pain, receiving unsterile injections, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, sunken eyes, headache, muscle pain, receiving unsterile injections, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2820,symptom_disease,"chills, fatigue, patches in throat, cough, high fever, headache, swollen legs, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, patches in throat, cough, high fever, headache, swollen legs, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2820_triage,symptom_triage,"chills, fatigue, patches in throat, cough, high fever, headache, swollen legs, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, patches in throat, cough, high fever, headache, swollen legs, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2831,symptom_disease,"continuous sneezing, fatigue, mild fever, throat irritation, runny nose, congestion, silver like dusting, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, fatigue, mild fever, throat irritation, runny nose, congestion, silver like dusting
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2831_triage,symptom_triage,"continuous sneezing, fatigue, mild fever, throat irritation, runny nose, congestion, silver like dusting, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, fatigue, mild fever, throat irritation, runny nose, congestion, silver like dusting, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2838,symptom_disease,"chills, fatigue, cough, high fever, headache, congestion, bladder discomfort, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, congestion, bladder discomfort, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2838_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, congestion, bladder discomfort, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, congestion, bladder discomfort, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2842,symptom_disease,"cough, high fever, breathlessness, fluid overload, chest pain, muscle pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, fluid overload, chest pain, muscle pain, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2842_triage,symptom_triage,"cough, high fever, breathlessness, fluid overload, chest pain, muscle pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, fluid overload, chest pain, muscle pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2846,symptom_disease,"fatigue, cough, high fever, breathlessness, headache, fluid overload, throat irritation, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, headache, fluid overload, throat irritation, loss of smell
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2846_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, headache, fluid overload, throat irritation, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, headache, fluid overload, throat irritation, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2848,symptom_disease,"cough, breathlessness, mild fever, phlegm, chest pain, unsteadiness, blackheads, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, mild fever, phlegm, chest pain, unsteadiness, blackheads
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2848_triage,symptom_triage,"cough, breathlessness, mild fever, phlegm, chest pain, unsteadiness, blackheads, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, breathlessness, mild fever, phlegm, chest pain, unsteadiness, blackheads, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2854,symptom_disease,"anxiety, cough, breathlessness, mild fever, phlegm, chest pain, excessive hunger, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: anxiety, cough, breathlessness, mild fever, phlegm, chest pain, excessive hunger
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2854_triage,symptom_triage,"anxiety, cough, breathlessness, mild fever, phlegm, chest pain, excessive hunger, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: anxiety, cough, breathlessness, mild fever, phlegm, chest pain, excessive hunger, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2860,symptom_disease,"chills, fatigue, anxiety, cough, high fever, headache, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, anxiety, cough, high fever, headache, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2860_triage,symptom_triage,"chills, fatigue, anxiety, cough, high fever, headache, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, anxiety, cough, high fever, headache, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2882,symptom_disease,"itching, chills, fatigue, cough, high fever, headache, irritability, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: itching, chills, fatigue, cough, high fever, headache, irritability, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2882_triage,symptom_triage,"itching, chills, fatigue, cough, high fever, headache, irritability, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: itching, chills, fatigue, cough, high fever, headache, irritability, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2895,symptom_disease,"fatigue, cough, high fever, breathlessness, headache, loss of smell, internal itching, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, headache, loss of smell, internal itching, receiving blood transfusion
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2895_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, headache, loss of smell, internal itching, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, headache, loss of smell, internal itching, receiving blood transfusion, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2915,symptom_disease,"continuous sneezing, nausea, mild fever, throat irritation, runny nose, congestion, knee pain, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, nausea, mild fever, throat irritation, runny nose, congestion, knee pain
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2915_triage,symptom_triage,"continuous sneezing, nausea, mild fever, throat irritation, runny nose, congestion, knee pain, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, nausea, mild fever, throat irritation, runny nose, congestion, knee pain, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2916,symptom_disease,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, swollen legs, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, throat irritation, runny nose, congestion, swollen legs, mucoid sputum
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2916_triage,symptom_triage,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, swollen legs, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, throat irritation, runny nose, congestion, swollen legs, mucoid sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2920,symptom_disease,"restlessness, cough, high fever, breathlessness, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: restlessness, cough, high fever, breathlessness, chest pain, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2920_triage,symptom_triage,"restlessness, cough, high fever, breathlessness, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: restlessness, cough, high fever, breathlessness, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2922,symptom_disease,"burning micturition, fatigue, cough, high fever, breathlessness, indigestion, headache, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: burning micturition, fatigue, cough, high fever, breathlessness, indigestion, headache, loss of smell
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2922_triage,symptom_triage,"burning micturition, fatigue, cough, high fever, breathlessness, indigestion, headache, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: burning micturition, fatigue, cough, high fever, breathlessness, indigestion, headache, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2923,symptom_disease,"cough, high fever, breathlessness, runny nose, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, runny nose, chest pain, rusty sputum
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2923_triage,symptom_triage,"cough, high fever, breathlessness, runny nose, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, runny nose, chest pain, rusty sputum, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2945,symptom_disease,"continuous sneezing, mild fever, blurred and distorted vision, throat irritation, runny nose, congestion, watering from eyes, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, blurred and distorted vision, throat irritation, runny nose, congestion, watering from eyes
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2945_triage,symptom_triage,"continuous sneezing, mild fever, blurred and distorted vision, throat irritation, runny nose, congestion, watering from eyes, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, blurred and distorted vision, throat irritation, runny nose, congestion, watering from eyes, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2950,symptom_disease,"continuous sneezing, mild fever, malaise, throat irritation, runny nose, congestion, lack of concentration, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, malaise, throat irritation, runny nose, congestion, lack of concentration
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2950_triage,symptom_triage,"continuous sneezing, mild fever, malaise, throat irritation, runny nose, congestion, lack of concentration, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, malaise, throat irritation, runny nose, congestion, lack of concentration, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2958,symptom_disease,"continuous sneezing, weight gain, headache, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, weight gain, headache, mild fever, throat irritation, runny nose, congestion
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2958_triage,symptom_triage,"continuous sneezing, weight gain, headache, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, weight gain, headache, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2960,symptom_disease,"cough, high fever, breathlessness, chest pain, rusty sputum, prominent veins on calf, yellow crust ooze, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, chest pain, rusty sputum, prominent veins on calf, yellow crust ooze
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2960_triage,symptom_triage,"cough, high fever, breathlessness, chest pain, rusty sputum, prominent veins on calf, yellow crust ooze, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, chest pain, rusty sputum, prominent veins on calf, yellow crust ooze, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2967,symptom_disease,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, toxic look (typhos), blood in sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, throat irritation, runny nose, congestion, toxic look (typhos), blood in sputum
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2967_triage,symptom_triage,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, toxic look (typhos), blood in sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, throat irritation, runny nose, congestion, toxic look (typhos), blood in sputum, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2970,symptom_disease,"cough, breathlessness, mild fever, phlegm, chest pain, pus filled pimples, skin peeling, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, mild fever, phlegm, chest pain, pus filled pimples, skin peeling
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2970_triage,symptom_triage,"cough, breathlessness, mild fever, phlegm, chest pain, pus filled pimples, skin peeling, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, breathlessness, mild fever, phlegm, chest pain, pus filled pimples, skin peeling, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
